// global attributes:
// etag device attributes:
  :instrument_name = "172482_2010_100980"
  :instrument_type = "PSAT"
  :manufacturer = "Wildlife"
  :model = "miniPAT"
  :owner_contact = "camrin.braun@gmail.com"
  :person_owner = "Camrin Braun"
  :serial_number = "10P0160"
  :ptt = "100980"
// etag attachment attributes:
  :attachment_method = "caught on rod/reel"
// etag deployment attributes:
  :geospatial_lat_start = "28.33833333"
  :geospatial_lon_start = "-67.51933333"
  :time_coverage_start = "1291075200"
  :temp_degC_capture = "24.61111111"
// etag end of mission attributes:
  :time_coverage_end = "1298851200"
  :end_details = "Argos"
  :end_type = "popped off"
  :geospatial_lat_end = "30.8390007"
  :geospatial_lon_end = "-75.17098999"
// etag animal attributes:
  :platform = "Xiphias gladius"
  :taxonomic_serial_number = "172482"
// etag quality attributes:
  :found_problem = "no"
  :person_qc = "Camrin Braun"
// data:
// DateTime,VariableID,VariableValue,VariableName,VariableUnits
2010-12-27 09:30:00,1014,0.45,tempDelta,Celsius
2010-12-27 09:37:30,5,110.5,depth,meter
2010-12-27 09:37:30,6,25.1,temperature,Celsius
2010-12-27 09:37:30,1011,12,depthDelta,meter
2010-12-27 09:37:30,1014,0.5,tempDelta,Celsius
2010-12-27 09:45:00,5,89,depth,meter
2010-12-27 09:45:00,6,25.1,temperature,Celsius
2010-12-27 09:45:00,1011,11.75,depthDelta,meter
2010-12-27 09:45:00,1014,0.5,tempDelta,Celsius
2010-12-27 09:52:30,5,89,depth,meter
2010-12-27 09:52:30,6,25.1,temperature,Celsius
2010-12-27 09:52:30,1011,11.75,depthDelta,meter
2010-12-27 09:52:30,1014,0.5,tempDelta,Celsius
2010-12-27 10:00:00,5,131.5,depth,meter
2010-12-27 10:00:00,6,23.6,temperature,Celsius
2010-12-27 10:00:00,1011,12,depthDelta,meter
2010-12-27 10:00:00,1014,0.45,tempDelta,Celsius
2010-12-27 10:07:30,5,131.5,depth,meter
2010-12-27 10:07:30,6,23.6,temperature,Celsius
2010-12-27 10:07:30,1011,12,depthDelta,meter
2010-12-27 10:07:30,1014,0.45,tempDelta,Celsius
2010-12-27 10:15:00,5,131.5,depth,meter
2010-12-27 10:15:00,6,23.6,temperature,Celsius
2010-12-27 10:15:00,1011,12,depthDelta,meter
2010-12-27 10:15:00,1014,0.45,tempDelta,Celsius
2010-12-27 10:22:30,5,110.5,depth,meter
2010-12-27 10:22:30,6,24.4,temperature,Celsius
2010-12-27 10:22:30,1011,12,depthDelta,meter
2010-12-27 10:22:30,1014,0.4,tempDelta,Celsius
2010-12-27 10:30:00,5,68,depth,meter
2010-12-27 10:30:00,6,25.1,temperature,Celsius
2010-12-27 10:30:00,1011,11.25,depthDelta,meter
2010-12-27 10:30:00,1014,0.5,tempDelta,Celsius
2010-12-27 10:37:30,5,89,depth,meter
2010-12-27 10:37:30,6,25.1,temperature,Celsius
2010-12-27 10:37:30,1011,11.75,depthDelta,meter
2010-12-27 10:37:30,1014,0.5,tempDelta,Celsius
2010-12-27 10:45:00,5,89,depth,meter
2010-12-27 10:45:00,6,25.1,temperature,Celsius
2010-12-27 10:45:00,1011,11.75,depthDelta,meter
2010-12-27 10:45:00,1014,0.5,tempDelta,Celsius
2010-12-27 10:52:30,5,89,depth,meter
2010-12-27 10:52:30,6,25.1,temperature,Celsius
2010-12-27 10:52:30,1011,11.75,depthDelta,meter
2010-12-27 10:52:30,1014,0.5,tempDelta,Celsius
2010-12-27 11:00:00,5,205,depth,meter
2010-12-27 11:00:00,6,20.6,temperature,Celsius
2010-12-27 11:00:00,1011,23.75,depthDelta,meter
2010-12-27 11:00:00,1014,0.45,tempDelta,Celsius
2010-12-27 11:07:30,5,289.5,depth,meter
2010-12-27 11:07:30,6,18.3,temperature,Celsius
2010-12-27 11:07:30,1011,24.5,depthDelta,meter
2010-12-27 11:07:30,1014,0.45,tempDelta,Celsius
2010-12-27 11:15:00,5,437,depth,meter
2010-12-27 11:15:00,6,18.3,temperature,Celsius
2010-12-27 11:15:00,1011,47.5,depthDelta,meter
2010-12-27 11:15:00,1014,0.45,tempDelta,Celsius
2010-12-27 11:22:30,5,437,depth,meter
2010-12-27 11:22:30,6,16.8,temperature,Celsius
2010-12-27 11:22:30,1011,47.5,depthDelta,meter
2010-12-27 11:22:30,1014,0.45,tempDelta,Celsius
2010-12-27 11:30:00,5,521,depth,meter
2010-12-27 11:30:00,6,16,temperature,Celsius
2010-12-27 11:30:00,1011,48.25,depthDelta,meter
2010-12-27 11:30:00,1014,0.4,tempDelta,Celsius
2010-12-27 11:37:30,5,606,depth,meter
2010-12-27 11:37:30,6,15.3,temperature,Celsius
2010-12-27 11:37:30,1011,50.25,depthDelta,meter
2010-12-27 11:37:30,1014,0.45,tempDelta,Celsius
2010-12-27 11:45:00,5,606,depth,meter
2010-12-27 11:45:00,6,14.5,temperature,Celsius
2010-12-27 11:45:00,1011,50.25,depthDelta,meter
2010-12-27 11:45:00,1014,0.4,tempDelta,Celsius
2010-12-27 11:52:30,5,606,depth,meter
2010-12-27 11:52:30,6,13.8,temperature,Celsius
2010-12-27 11:52:30,1011,50.25,depthDelta,meter
2010-12-27 11:52:30,1014,0.45,tempDelta,Celsius
2010-12-27 12:00:00,5,647.5,depth,meter
2010-12-27 12:00:00,6,13.7,temperature,Celsius
2010-12-27 12:00:00,1011,10.25,depthDelta,meter
2010-12-27 12:00:00,1014,0.25,tempDelta,Celsius
2010-12-27 12:07:30,5,654.5,depth,meter
2010-12-27 12:07:30,6,13.3,temperature,Celsius
2010-12-27 12:07:30,1011,12.5,depthDelta,meter
2010-12-27 12:07:30,1014,0.25,tempDelta,Celsius
2010-12-27 12:15:00,5,643,depth,meter
2010-12-27 12:15:00,6,13.7,temperature,Celsius
2010-12-27 12:15:00,1011,10.25,depthDelta,meter
2010-12-27 12:15:00,1014,0.25,tempDelta,Celsius
2010-12-27 12:22:30,5,654.5,depth,meter
2010-12-27 12:22:30,6,13.3,temperature,Celsius
2010-12-27 12:22:30,1011,12.5,depthDelta,meter
2010-12-27 12:22:30,1014,0.25,tempDelta,Celsius
2010-12-27 12:30:00,5,682,depth,meter
2010-12-27 12:30:00,6,12.6,temperature,Celsius
2010-12-27 12:30:00,1011,12.5,depthDelta,meter
2010-12-27 12:30:00,1014,0.2,tempDelta,Celsius
2010-12-27 12:37:30,5,713.5,depth,meter
2010-12-27 12:37:30,6,11.6,temperature,Celsius
2010-12-27 12:37:30,1011,17.25,depthDelta,meter
2010-12-27 12:37:30,1014,0.25,tempDelta,Celsius
2010-12-27 12:45:00,5,732,depth,meter
2010-12-27 12:45:00,6,11.3,temperature,Celsius
2010-12-27 12:45:00,1011,17,depthDelta,meter
2010-12-27 12:45:00,1014,0.2,tempDelta,Celsius
2010-12-27 12:52:30,5,713.5,depth,meter
2010-12-27 12:52:30,6,11.9,temperature,Celsius
2010-12-27 12:52:30,1011,17.25,depthDelta,meter
2010-12-27 12:52:30,1014,0.2,tempDelta,Celsius
2010-12-27 13:00:00,5,713.5,depth,meter
2010-12-27 13:00:00,6,11.9,temperature,Celsius
2010-12-27 13:00:00,1011,17.25,depthDelta,meter
2010-12-27 13:00:00,1014,0.2,tempDelta,Celsius
2010-12-27 13:07:30,5,713.5,depth,meter
2010-12-27 13:07:30,6,11.6,temperature,Celsius
2010-12-27 13:07:30,1011,17.25,depthDelta,meter
2010-12-27 13:07:30,1014,0.25,tempDelta,Celsius
2010-12-27 13:15:00,5,713.5,depth,meter
2010-12-27 13:15:00,6,11.6,temperature,Celsius
2010-12-27 13:15:00,1011,17.25,depthDelta,meter
2010-12-27 13:15:00,1014,0.25,tempDelta,Celsius
2010-12-27 13:22:30,5,732,depth,meter
2010-12-27 13:22:30,6,11.6,temperature,Celsius
2010-12-27 13:22:30,1011,17,depthDelta,meter
2010-12-27 13:22:30,1014,0.25,tempDelta,Celsius
2010-12-27 13:30:00,5,732,depth,meter
2010-12-27 13:30:00,6,11.3,temperature,Celsius
2010-12-27 13:30:00,1011,17,depthDelta,meter
2010-12-27 13:30:00,1014,0.2,tempDelta,Celsius
2010-12-27 13:37:30,5,732,depth,meter
2010-12-27 13:37:30,6,11.3,temperature,Celsius
2010-12-27 13:37:30,1011,17,depthDelta,meter
2010-12-27 13:37:30,1014,0.2,tempDelta,Celsius
2010-12-27 13:45:00,5,732,depth,meter
2010-12-27 13:45:00,6,11.3,temperature,Celsius
2010-12-27 13:45:00,1011,17,depthDelta,meter
2010-12-27 13:45:00,1014,0.2,tempDelta,Celsius
2010-12-27 13:52:30,5,732,depth,meter
2010-12-27 13:52:30,6,11.6,temperature,Celsius
2010-12-27 13:52:30,1011,17,depthDelta,meter
2010-12-27 13:52:30,1014,0.25,tempDelta,Celsius
2010-12-27 14:00:00,5,732,depth,meter
2010-12-27 14:00:00,6,11.3,temperature,Celsius
2010-12-27 14:00:00,1011,17,depthDelta,meter
2010-12-27 14:00:00,1014,0.2,tempDelta,Celsius
2010-12-27 14:07:30,5,713.5,depth,meter
2010-12-27 14:07:30,6,11.9,temperature,Celsius
2010-12-27 14:07:30,1011,17.25,depthDelta,meter
2010-12-27 14:07:30,1014,0.2,tempDelta,Celsius
2010-12-27 14:15:00,5,713.5,depth,meter
2010-12-27 14:15:00,6,11.9,temperature,Celsius
2010-12-27 14:15:00,1011,17.25,depthDelta,meter
2010-12-27 14:15:00,1014,0.2,tempDelta,Celsius
2010-12-27 14:22:30,5,713.5,depth,meter
2010-12-27 14:22:30,6,11.9,temperature,Celsius
2010-12-27 14:22:30,1011,17.25,depthDelta,meter
2010-12-27 14:22:30,1014,0.2,tempDelta,Celsius
2010-12-27 14:30:00,5,695.5,depth,meter
2010-12-27 14:30:00,6,11.9,temperature,Celsius
2010-12-27 14:30:00,1011,17,depthDelta,meter
2010-12-27 14:30:00,1014,0.2,tempDelta,Celsius
2010-12-27 14:37:30,5,713.5,depth,meter
2010-12-27 14:37:30,6,11.9,temperature,Celsius
2010-12-27 14:37:30,1011,17.25,depthDelta,meter
2010-12-27 14:37:30,1014,0.2,tempDelta,Celsius
2010-12-27 14:45:00,5,713.5,depth,meter
2010-12-27 14:45:00,6,11.9,temperature,Celsius
2010-12-27 14:45:00,1011,17.25,depthDelta,meter
2010-12-27 14:45:00,1014,0.2,tempDelta,Celsius
2010-12-27 14:52:30,5,750,depth,meter
2010-12-27 14:52:30,6,10.9,temperature,Celsius
2010-12-27 14:52:30,1011,17,depthDelta,meter
2010-12-27 14:52:30,1014,0.2,tempDelta,Celsius
2010-12-27 15:00:00,5,777,depth,meter
2010-12-27 15:00:00,6,9.9,temperature,Celsius
2010-12-27 15:00:00,1011,26.25,depthDelta,meter
2010-12-27 15:00:00,1014,0.2,tempDelta,Celsius
2010-12-27 15:07:30,5,777,depth,meter
2010-12-27 15:07:30,6,9.9,temperature,Celsius
2010-12-27 15:07:30,1011,26.25,depthDelta,meter
2010-12-27 15:07:30,1014,0.2,tempDelta,Celsius
2010-12-27 15:15:00,5,777,depth,meter
2010-12-27 15:15:00,6,9.9,temperature,Celsius
2010-12-27 15:15:00,1011,26.25,depthDelta,meter
2010-12-27 15:15:00,1014,0.2,tempDelta,Celsius
2010-12-27 15:22:30,5,813.5,depth,meter
2010-12-27 15:22:30,6,9.6,temperature,Celsius
2010-12-27 15:22:30,1011,26.25,depthDelta,meter
2010-12-27 15:22:30,1014,0.25,tempDelta,Celsius
2010-12-27 15:30:00,5,813.5,depth,meter
2010-12-27 15:30:00,6,9.6,temperature,Celsius
2010-12-27 15:30:00,1011,26.25,depthDelta,meter
2010-12-27 15:30:00,1014,0.25,tempDelta,Celsius
2010-12-27 15:37:30,5,813.5,depth,meter
2010-12-27 15:37:30,6,9.3,temperature,Celsius
2010-12-27 15:37:30,1011,26.25,depthDelta,meter
2010-12-27 15:37:30,1014,0.2,tempDelta,Celsius
2010-12-27 15:45:00,5,813.5,depth,meter
2010-12-27 15:45:00,6,9.6,temperature,Celsius
2010-12-27 15:45:00,1011,26.25,depthDelta,meter
2010-12-27 15:45:00,1014,0.25,tempDelta,Celsius
2010-12-27 15:52:30,5,813.5,depth,meter
2010-12-27 15:52:30,6,9.3,temperature,Celsius
2010-12-27 15:52:30,1011,26.25,depthDelta,meter
2010-12-27 15:52:30,1014,0.2,tempDelta,Celsius
2010-12-27 16:00:00,5,850,depth,meter
2010-12-27 16:00:00,6,8.9,temperature,Celsius
2010-12-27 16:00:00,1011,26.25,depthDelta,meter
2010-12-27 16:00:00,1014,0.25,tempDelta,Celsius
2010-12-27 16:07:30,5,850,depth,meter
2010-12-27 16:07:30,6,8.9,temperature,Celsius
2010-12-27 16:07:30,1011,26.25,depthDelta,meter
2010-12-27 16:07:30,1014,0.25,tempDelta,Celsius
2010-12-27 16:15:00,5,850,depth,meter
2010-12-27 16:15:00,6,8.9,temperature,Celsius
2010-12-27 16:15:00,1011,26.25,depthDelta,meter
2010-12-27 16:15:00,1014,0.25,tempDelta,Celsius
2010-12-27 16:22:30,5,850,depth,meter
2010-12-27 16:22:30,6,8.9,temperature,Celsius
2010-12-27 16:22:30,1011,26.25,depthDelta,meter
2010-12-27 16:22:30,1014,0.25,tempDelta,Celsius
2010-12-27 16:30:00,5,850,depth,meter
2010-12-27 16:30:00,6,8.9,temperature,Celsius
2010-12-27 16:30:00,1011,26.25,depthDelta,meter
2010-12-27 16:30:00,1014,0.25,tempDelta,Celsius
2010-12-27 16:37:30,5,850,depth,meter
2010-12-27 16:37:30,6,8.9,temperature,Celsius
2010-12-27 16:37:30,1011,26.25,depthDelta,meter
2010-12-27 16:37:30,1014,0.25,tempDelta,Celsius
2010-12-27 16:45:00,5,850,depth,meter
2010-12-27 16:45:00,6,9.3,temperature,Celsius
2010-12-27 16:45:00,1011,26.25,depthDelta,meter
2010-12-27 16:45:00,1014,0.2,tempDelta,Celsius
2010-12-27 16:52:30,5,850,depth,meter
2010-12-27 16:52:30,6,8.9,temperature,Celsius
2010-12-27 16:52:30,1011,26.25,depthDelta,meter
2010-12-27 16:52:30,1014,0.25,tempDelta,Celsius
2010-12-27 17:00:00,5,850,depth,meter
2010-12-27 17:00:00,6,8.9,temperature,Celsius
2010-12-27 17:00:00,1011,26.25,depthDelta,meter
2010-12-27 17:00:00,1014,0.25,tempDelta,Celsius
2010-12-27 17:07:30,5,850,depth,meter
2010-12-27 17:07:30,6,8.9,temperature,Celsius
2010-12-27 17:07:30,1011,26.25,depthDelta,meter
2010-12-27 17:07:30,1014,0.25,tempDelta,Celsius
2010-12-27 17:15:00,5,850,depth,meter
2010-12-27 17:15:00,6,8.9,temperature,Celsius
2010-12-27 17:15:00,1011,26.25,depthDelta,meter
2010-12-27 17:15:00,1014,0.25,tempDelta,Celsius
2010-12-27 17:22:30,5,850,depth,meter
2010-12-27 17:22:30,6,8.9,temperature,Celsius
2010-12-27 17:22:30,1011,26.25,depthDelta,meter
2010-12-27 17:22:30,1014,0.25,tempDelta,Celsius
2010-12-27 17:30:00,5,850,depth,meter
2010-12-27 17:30:00,6,8.9,temperature,Celsius
2010-12-27 17:30:00,1011,26.25,depthDelta,meter
2010-12-27 17:30:00,1014,0.25,tempDelta,Celsius
2010-12-27 17:37:30,5,886.5,depth,meter
2010-12-27 17:37:30,6,8.9,temperature,Celsius
2010-12-27 17:37:30,1011,26,depthDelta,meter
2010-12-27 17:37:30,1014,0.25,tempDelta,Celsius
2010-12-27 17:45:00,5,886.5,depth,meter
2010-12-27 17:45:00,6,8.5,temperature,Celsius
2010-12-27 17:45:00,1011,26,depthDelta,meter
2010-12-27 17:45:00,1014,0.2,tempDelta,Celsius
2010-12-27 17:52:30,5,886.5,depth,meter
2010-12-27 17:52:30,6,8.5,temperature,Celsius
2010-12-27 17:52:30,1011,26,depthDelta,meter
2010-12-27 17:52:30,1014,0.2,tempDelta,Celsius
2010-12-27 18:00:00,5,830,depth,meter
2010-12-27 18:00:00,6,9,temperature,Celsius
2010-12-27 18:00:00,1011,66.5,depthDelta,meter
2010-12-27 18:00:00,1014,0.55,tempDelta,Celsius
2010-12-27 18:07:30,5,830,depth,meter
2010-12-27 18:07:30,6,9,temperature,Celsius
2010-12-27 18:07:30,1011,66.5,depthDelta,meter
2010-12-27 18:07:30,1014,0.55,tempDelta,Celsius
2010-12-27 18:15:00,5,830,depth,meter
2010-12-27 18:15:00,6,9,temperature,Celsius
2010-12-27 18:15:00,1011,66.5,depthDelta,meter
2010-12-27 18:15:00,1014,0.55,tempDelta,Celsius
2010-12-27 18:22:30,5,830,depth,meter
2010-12-27 18:22:30,6,9,temperature,Celsius
2010-12-27 18:22:30,1011,66.5,depthDelta,meter
2010-12-27 18:22:30,1014,0.55,tempDelta,Celsius
2010-12-27 18:30:00,5,830,depth,meter
2010-12-27 18:30:00,6,9,temperature,Celsius
2010-12-27 18:30:00,1011,66.5,depthDelta,meter
2010-12-27 18:30:00,1014,0.55,tempDelta,Celsius
2010-12-27 18:37:30,5,830,depth,meter
2010-12-27 18:37:30,6,9,temperature,Celsius
2010-12-27 18:37:30,1011,66.5,depthDelta,meter
2010-12-27 18:37:30,1014,0.55,tempDelta,Celsius
2010-12-27 18:45:00,5,830,depth,meter
2010-12-27 18:45:00,6,9,temperature,Celsius
2010-12-27 18:45:00,1011,66.5,depthDelta,meter
2010-12-27 18:45:00,1014,0.55,tempDelta,Celsius
2010-12-27 18:52:30,5,830,depth,meter
2010-12-27 18:52:30,6,9,temperature,Celsius
2010-12-27 18:52:30,1011,66.5,depthDelta,meter
2010-12-27 18:52:30,1014,0.55,tempDelta,Celsius
2010-12-27 19:00:00,5,830,depth,meter
2010-12-27 19:00:00,6,9,temperature,Celsius
2010-12-27 19:00:00,1011,66.5,depthDelta,meter
2010-12-27 19:00:00,1014,0.55,tempDelta,Celsius
2010-12-27 19:07:30,5,830,depth,meter
2010-12-27 19:07:30,6,9,temperature,Celsius
2010-12-27 19:07:30,1011,66.5,depthDelta,meter
2010-12-27 19:07:30,1014,0.55,tempDelta,Celsius
2010-12-27 19:15:00,5,830,depth,meter
2010-12-27 19:15:00,6,9,temperature,Celsius
2010-12-27 19:15:00,1011,66.5,depthDelta,meter
2010-12-27 19:15:00,1014,0.55,tempDelta,Celsius
2010-12-27 19:22:30,5,830,depth,meter
2010-12-27 19:22:30,6,9,temperature,Celsius
2010-12-27 19:22:30,1011,66.5,depthDelta,meter
2010-12-27 19:22:30,1014,0.55,tempDelta,Celsius
2010-12-27 19:30:00,5,830,depth,meter
2010-12-27 19:30:00,6,9,temperature,Celsius
2010-12-27 19:30:00,1011,66.5,depthDelta,meter
2010-12-27 19:30:00,1014,0.55,tempDelta,Celsius
2010-12-27 19:37:30,5,830,depth,meter
2010-12-27 19:37:30,6,9,temperature,Celsius
2010-12-27 19:37:30,1011,66.5,depthDelta,meter
2010-12-27 19:37:30,1014,0.55,tempDelta,Celsius
2010-12-27 19:45:00,5,830,depth,meter
2010-12-27 19:45:00,6,9,temperature,Celsius
2010-12-27 19:45:00,1011,66.5,depthDelta,meter
2010-12-27 19:45:00,1014,0.55,tempDelta,Celsius
2010-12-27 19:52:30,5,830,depth,meter
2010-12-27 19:52:30,6,9,temperature,Celsius
2010-12-27 19:52:30,1011,66.5,depthDelta,meter
2010-12-27 19:52:30,1014,0.55,tempDelta,Celsius
2010-12-27 20:00:00,5,830,depth,meter
2010-12-27 20:00:00,6,9,temperature,Celsius
2010-12-27 20:00:00,1011,66.5,depthDelta,meter
2010-12-27 20:00:00,1014,0.55,tempDelta,Celsius
2010-12-27 20:07:30,5,830,depth,meter
2010-12-27 20:07:30,6,9,temperature,Celsius
2010-12-27 20:07:30,1011,66.5,depthDelta,meter
2010-12-27 20:07:30,1014,0.55,tempDelta,Celsius
2010-12-27 20:15:00,5,830,depth,meter
2010-12-27 20:15:00,6,9,temperature,Celsius
2010-12-27 20:15:00,1011,66.5,depthDelta,meter
2010-12-27 20:15:00,1014,0.55,tempDelta,Celsius
2010-12-27 20:22:30,5,830,depth,meter
2010-12-27 20:22:30,6,9,temperature,Celsius
2010-12-27 20:22:30,1011,66.5,depthDelta,meter
2010-12-27 20:22:30,1014,0.55,tempDelta,Celsius
2010-12-27 20:30:00,5,830,depth,meter
2010-12-27 20:30:00,6,9,temperature,Celsius
2010-12-27 20:30:00,1011,66.5,depthDelta,meter
2010-12-27 20:30:00,1014,0.55,tempDelta,Celsius
2010-12-27 20:37:30,5,830,depth,meter
2010-12-27 20:37:30,6,9,temperature,Celsius
2010-12-27 20:37:30,1011,66.5,depthDelta,meter
2010-12-27 20:37:30,1014,0.55,tempDelta,Celsius
2010-12-27 20:45:00,5,830,depth,meter
2010-12-27 20:45:00,6,9,temperature,Celsius
2010-12-27 20:45:00,1011,66.5,depthDelta,meter
2010-12-27 20:45:00,1014,0.55,tempDelta,Celsius
2010-12-27 20:52:30,5,830,depth,meter
2010-12-27 20:52:30,6,9,temperature,Celsius
2010-12-27 20:52:30,1011,66.5,depthDelta,meter
2010-12-27 20:52:30,1014,0.55,tempDelta,Celsius
2010-12-27 21:00:00,5,830,depth,meter
2010-12-27 21:00:00,6,9,temperature,Celsius
2010-12-27 21:00:00,1011,66.5,depthDelta,meter
2010-12-27 21:00:00,1014,0.55,tempDelta,Celsius
2010-12-27 21:07:30,5,830,depth,meter
2010-12-27 21:07:30,6,9,temperature,Celsius
2010-12-27 21:07:30,1011,66.5,depthDelta,meter
2010-12-27 21:07:30,1014,0.55,tempDelta,Celsius
2010-12-27 21:15:00,5,830,depth,meter
2010-12-27 21:15:00,6,9,temperature,Celsius
2010-12-27 21:15:00,1011,66.5,depthDelta,meter
2010-12-27 21:15:00,1014,0.55,tempDelta,Celsius
2010-12-27 21:22:30,5,830,depth,meter
2010-12-27 21:22:30,6,9,temperature,Celsius
2010-12-27 21:22:30,1011,66.5,depthDelta,meter
2010-12-27 21:22:30,1014,0.55,tempDelta,Celsius
2010-12-27 21:30:00,5,830,depth,meter
2010-12-27 21:30:00,6,9,temperature,Celsius
2010-12-27 21:30:00,1011,66.5,depthDelta,meter
2010-12-27 21:30:00,1014,0.55,tempDelta,Celsius
2010-12-27 21:37:30,5,830,depth,meter
2010-12-27 21:37:30,6,9,temperature,Celsius
2010-12-27 21:37:30,1011,66.5,depthDelta,meter
2010-12-27 21:37:30,1014,0.55,tempDelta,Celsius
2010-12-27 21:45:00,5,830,depth,meter
2010-12-27 21:45:00,6,10,temperature,Celsius
2010-12-27 21:45:00,1011,66.5,depthDelta,meter
2010-12-27 21:45:00,1014,0.6,tempDelta,Celsius
2010-12-27 21:52:30,5,830,depth,meter
2010-12-27 21:52:30,6,10,temperature,Celsius
2010-12-27 21:52:30,1011,66.5,depthDelta,meter
2010-12-27 21:52:30,1014,0.6,tempDelta,Celsius
2010-12-27 22:00:00,5,712,depth,meter
2010-12-27 22:00:00,6,10,temperature,Celsius
2010-12-27 22:00:00,1011,65,depthDelta,meter
2010-12-27 22:00:00,1014,0.6,tempDelta,Celsius
2010-12-27 22:07:30,5,712,depth,meter
2010-12-27 22:07:30,6,10,temperature,Celsius
2010-12-27 22:07:30,1011,65,depthDelta,meter
2010-12-27 22:07:30,1014,0.6,tempDelta,Celsius
2010-12-27 22:15:00,5,712,depth,meter
2010-12-27 22:15:00,6,11.1,temperature,Celsius
2010-12-27 22:15:00,1011,65,depthDelta,meter
2010-12-27 22:15:00,1014,0.55,tempDelta,Celsius
2010-12-27 22:22:30,5,594.5,depth,meter
2010-12-27 22:22:30,6,15.3,temperature,Celsius
2010-12-27 22:22:30,1011,64,depthDelta,meter
2010-12-27 22:22:30,1014,0.55,tempDelta,Celsius
2010-12-27 22:30:00,5,477,depth,meter
2010-12-27 22:30:00,6,17.4,temperature,Celsius
2010-12-27 22:30:00,1011,63,depthDelta,meter
2010-12-27 22:30:00,1014,0.55,tempDelta,Celsius
2010-12-27 22:37:30,5,330,depth,meter
2010-12-27 22:37:30,6,18.4,temperature,Celsius
2010-12-27 22:37:30,1011,32.25,depthDelta,meter
2010-12-27 22:37:30,1014,0.55,tempDelta,Celsius
2010-12-27 22:45:00,5,271.5,depth,meter
2010-12-27 22:45:00,6,18.4,temperature,Celsius
2010-12-27 22:45:00,1011,32,depthDelta,meter
2010-12-27 22:45:00,1014,0.55,tempDelta,Celsius
2010-12-27 22:52:30,5,212.5,depth,meter
2010-12-27 22:52:30,6,20.5,temperature,Celsius
2010-12-27 22:52:30,1011,31.25,depthDelta,meter
2010-12-27 22:52:30,1014,0.55,tempDelta,Celsius
2010-12-27 23:00:00,5,109.5,depth,meter
2010-12-27 23:00:00,6,24.8,temperature,Celsius
2010-12-27 23:00:00,1011,15.75,depthDelta,meter
2010-12-27 23:00:00,1014,0.6,tempDelta,Celsius
2010-12-27 23:07:30,5,58.5,depth,meter
2010-12-27 23:07:30,6,24.8,temperature,Celsius
2010-12-27 23:07:30,1011,8,depthDelta,meter
2010-12-27 23:07:30,1014,0.6,tempDelta,Celsius
2010-12-27 23:15:00,5,14.5,depth,meter
2010-12-27 23:15:00,6,24.8,temperature,Celsius
2010-12-27 23:15:00,1011,7.5,depthDelta,meter
2010-12-27 23:15:00,1014,0.6,tempDelta,Celsius
2010-12-27 23:22:30,5,14.5,depth,meter
2010-12-27 23:22:30,6,24.8,temperature,Celsius
2010-12-27 23:22:30,1011,7.5,depthDelta,meter
2010-12-27 23:22:30,1014,0.6,tempDelta,Celsius
2010-12-27 23:30:00,5,14.5,depth,meter
2010-12-27 23:30:00,6,24.8,temperature,Celsius
2010-12-27 23:30:00,1011,7.5,depthDelta,meter
2010-12-27 23:30:00,1014,0.6,tempDelta,Celsius
2010-12-27 23:37:30,5,14.5,depth,meter
2010-12-27 23:37:30,6,24.8,temperature,Celsius
2010-12-27 23:37:30,1011,7.5,depthDelta,meter
2010-12-27 23:37:30,1014,0.6,tempDelta,Celsius
2010-12-27 23:45:00,5,14.5,depth,meter
2010-12-27 23:45:00,6,24.8,temperature,Celsius
2010-12-27 23:45:00,1011,7.5,depthDelta,meter
2010-12-27 23:45:00,1014,0.6,tempDelta,Celsius
2010-12-27 23:52:30,5,14.5,depth,meter
2010-12-27 23:52:30,6,24.8,temperature,Celsius
2010-12-27 23:52:30,1011,7.5,depthDelta,meter
2010-12-27 23:52:30,1014,0.6,tempDelta,Celsius
2010-12-28 00:00:00,5,14.5,depth,meter
2010-12-28 00:00:00,6,25.3,temperature,Celsius
2010-12-28 00:00:00,101,8,PdtDepth01,meter
2010-12-28 00:00:00,102,25,PdtTempMin01,Celsius
2010-12-28 00:00:00,103,25.2,PdtTempMax01,Celsius
2010-12-28 00:00:00,104,56,PdtDepth02,meter
2010-12-28 00:00:00,105,25,PdtTempMin02,Celsius
2010-12-28 00:00:00,106,25.2,PdtTempMax02,Celsius
2010-12-28 00:00:00,107,96,PdtDepth03,meter
2010-12-28 00:00:00,108,24,PdtTempMin03,Celsius
2010-12-28 00:00:00,109,25,PdtTempMax03,Celsius
2010-12-28 00:00:00,110,152,PdtDepth04,meter
2010-12-28 00:00:00,111,21.8,PdtTempMin04,Celsius
2010-12-28 00:00:00,112,22.4,PdtTempMax04,Celsius
2010-12-28 00:00:00,113,248,PdtDepth05,meter
2010-12-28 00:00:00,114,19,PdtTempMin05,Celsius
2010-12-28 00:00:00,115,19.6,PdtTempMax05,Celsius
2010-12-28 00:00:00,116,312,PdtDepth06,meter
2010-12-28 00:00:00,117,18.4,PdtTempMin06,Celsius
2010-12-28 00:00:00,118,18.6,PdtTempMax06,Celsius
2010-12-28 00:00:00,119,344,PdtDepth07,meter
2010-12-28 00:00:00,120,18.2,PdtTempMin07,Celsius
2010-12-28 00:00:00,121,18.2,PdtTempMax07,Celsius
2010-12-28 00:00:00,122,424,PdtDepth08,meter
2010-12-28 00:00:00,123,17.4,PdtTempMin08,Celsius
